# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-10 16:52:32 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 422302071083801
#    DD parameter statistic   Description
#    02   00010     00003     Temperature, water, degrees Celsius (Mean)
#    03   00020     00003     Temperature, air, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#    05   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00010_00003	02_00010_00003_cd	03_00020_00003	03_00020_00003_cd	04_00095_00003	04_00095_00003_cd	05_00045_00006	05_00045_00006_cd
USGS	422302071083801	2014-08-01	25.2	A	23.3	A	634	A	0.00	A
USGS	422302071083801	2014-08-02	25.0	A	20.5	A	636	A	0.02	A
USGS	422302071083801	2014-08-03	24.6	A	20.2	A	639	A	0.00	A
USGS	422302071083801	2014-08-04	25.3	A	23.5	A	637	A	0.00	A
USGS	422302071083801	2014-08-05	25.8	A	25.5	A	637	A	0.00	A
USGS	422302071083801	2014-08-06	26.1	A	23.8	A	640	A	0.00	A
USGS	422302071083801	2014-08-07	25.5	A	20.8	A	644	A	0.08	A
USGS	422302071083801	2014-08-08	25.2	A	21.4	A	643	A	0.00	A
USGS	422302071083801	2014-08-09	25.1	A	23.2	A	644	A	0.00	A
USGS	422302071083801	2014-08-10	25.3	A	23.3	A	645	A	0.00	A
USGS	422302071083801	2014-08-11	25.5	A	23.3	A	648	A	0.00	A
USGS	422302071083801	2014-08-12	25.3	A	23.1	A	648	A	0.00	A
USGS	422302071083801	2014-08-13	24.7	A	19.8	A	650	A	1.15	A
USGS	422302071083801	2014-08-14	24.3	A	19.3	A	647	A	0.01	A
USGS	422302071083801	2014-08-15	24.2	A	18.3	A	646	A	0.01	A
USGS	422302071083801	2014-08-16	24.0	A	20.3	A	647	A	0.00	A
USGS	422302071083801	2014-08-17	24.0	A	21.3	A	648	A	0.00	A
USGS	422302071083801	2014-08-18	23.8	A	20.0	A	649	A	0.00	A
USGS	422302071083801	2014-08-19	23.9	A	19.2	A	649	A	0.00	A
USGS	422302071083801	2014-08-20	23.8	A	20.4	A	650	A	0.00	A
USGS	422302071083801	2014-08-21	23.9	A	19.8	A	655	A	0.01	A
USGS	422302071083801	2014-08-22	23.8	A	20.1	A	658	A	0.06	A
USGS	422302071083801	2014-08-23	23.6	A	19.5	A	658	A	0.01	A
USGS	422302071083801	2014-08-24	23.7	A	20.8	A	658	A	0.00	A
USGS	422302071083801	2014-08-25	24.1	A	23.5	A	658	A	0.00	A
USGS	422302071083801	2014-08-26	24.8	A	23.9	A	660	A	0.00	A
USGS	422302071083801	2014-08-27	25.0	A	24.8	A	660	A	0.10	A
USGS	422302071083801	2014-08-28	25.1	A	22.4	A	661	A	0.00	A
USGS	422302071083801	2014-08-29	24.1	A	18.9	A	665	A	0.00	A
USGS	422302071083801	2014-08-30	24.1	A	19.8	A	666	A	0.00	A
USGS	422302071083801	2014-08-31	24.2	A	24.0	A	665	A	0.37	A
USGS	422302071083801	2014-09-01	24.9	A	25.5	A	663	A	0.00	A
USGS	422302071083801	2014-09-02	25.6	A	25.4	A	664	A	0.40	A
USGS	422302071083801	2014-09-03	25.6	A	23.9	A	664	A	0.66	A
USGS	422302071083801	2014-09-04	25.4	A	23.5	A			0.22	A
USGS	422302071083801	2014-09-05	25.5	A	25.1	A	669	A	0.00	A
USGS	422302071083801	2014-09-06	25.7	A	26.1	A	668	A	0.48	A
USGS	422302071083801	2014-09-07	25.4	A	20.6	A	669	A	0.04	A
USGS	422302071083801	2014-09-08	24.9	A	18.9	A	673	A	0.00	A
USGS	422302071083801	2014-09-09	24.4	A	18.6	A	676	A	0.00	A
USGS	422302071083801	2014-09-10	24.0	A	18.4	A	676	A	0.00	A
USGS	422302071083801	2014-09-11	23.9	A	21.6	A	677	A	0.00	A
USGS	422302071083801	2014-09-12	23.7	A	17.7	A	678	A	0.00	A
USGS	422302071083801	2014-09-13	23.1	A	15.3	A	678	A	0.17	A
USGS	422302071083801	2014-09-14	22.7	A	14.7	A	678	A	0.00	A
USGS	422302071083801	2014-09-15	22.5	A	13.4	A	679	A	0.00	A
USGS	422302071083801	2014-09-16	22.2	A	15.0	A	681	A	0.00	A
USGS	422302071083801	2014-09-17	22.2	A	15.8	A	681	A	0.00	A
USGS	422302071083801	2014-09-18	22.1	A	16.2	A	680	A	0.00	A
USGS	422302071083801	2014-09-19	21.4	A	11.5	A	682	A	0.00	A
USGS	422302071083801	2014-09-20	21.2	A	14.7	A	684	A	0.00	A
USGS	422302071083801	2014-09-21	21.4	A	21.5	A	685	A	0.01	A
USGS	422302071083801	2014-09-22	21.4	A	18.5	A	684	A	0.00	A
USGS	422302071083801	2014-09-23	21.1	A	14.2	A	686	A	0.00	A
USGS	422302071083801	2014-09-24	20.8	A	15.3	A	686	A	0.00	A
USGS	422302071083801	2014-09-25	20.5	A	14.5	A	688	A	0.00	A
USGS	422302071083801	2014-09-26	20.4	A	16.9	A	688	A	0.00	A
USGS	422302071083801	2014-09-27	20.7	A	19.3	A	688	A	0.00	A
USGS	422302071083801	2014-09-28	21.5	A	21.4	A	690	A	0.00	A
USGS	422302071083801	2014-09-29	21.2	A	19.0	A	694	A	0.00	A
USGS	422302071083801	2014-09-30	20.5	A	14.2	A	696	A	0.11	A
USGS	422302071083801	2014-10-01	20.0	A	14.5	A	696	A	0.61	A
USGS	422302071083801	2014-10-02	19.7	A	13.3	A	695	A	0.24	A
USGS	422302071083801	2014-10-03	19.3	A	12.2	A	696	A	0.01	A
USGS	422302071083801	2014-10-04	19.2	A	14.9	A	695	A	0.14	A
USGS	422302071083801	2014-10-05	19.0	A	12.9	A	696	A	0.00	A
USGS	422302071083801	2014-10-06	18.9	A	12.6	A	696	A	0.00	A
USGS	422302071083801	2014-10-07	18.8	A	17.7	A	690	A	0.01	A
USGS	422302071083801	2014-10-08	18.9	A	19.1	A	690	A	0.06	A
USGS	422302071083801	2014-10-09	18.5	A	13.8	A	701	A	0.00	A
USGS	422302071083801	2014-10-10	18.2	A	12.9	A	704	A	0.00	A
USGS	422302071083801	2014-10-11	17.9	A	9.3	A	704	A	0.26	A
USGS	422302071083801	2014-10-12	17.8	A	10.5	A	705	A	0.00	A
USGS	422302071083801	2014-10-13	17.6	A	12.1	A	706	A	0.00	A
USGS	422302071083801	2014-10-14	17.8	A	19.6	A	707	A	0.00	A
USGS	422302071083801	2014-10-15	18.1	A	21.0	A	709	A	0.00	A
USGS	422302071083801	2014-10-16	18.3	A	20.5	A	711	A	0.49	A
USGS	422302071083801	2014-10-17	18.5	A	17.8	A	709	A	0.00	A
USGS	422302071083801	2014-10-18	18.3	A	17.2	A	709	A	0.00	A
USGS	422302071083801	2014-10-19	17.7	A	11.1	A	712	A	0.00	A
USGS	422302071083801	2014-10-20	17.1	A	8.7	A	715	A	0.00	A
USGS	422302071083801	2014-10-21	16.9	A	12.8	A	715	A	0.00	A
USGS	422302071083801	2014-10-22	16.5	A	11.2	A	712	A	0.42	A
USGS	422302071083801	2014-10-23	16.0	A	11.3	A	709	A	1.81	A
USGS	422302071083801	2014-10-24	15.8	A	10.8	A	709	A	0.05	A
USGS	422302071083801	2014-10-25	15.7	A	12.4	A	710	A	0.00	A
USGS	422302071083801	2014-10-26	15.5	A	12.0	A	711	A	0.00	A
USGS	422302071083801	2014-10-27	15.2	A	11.4	A	710	A	0.00	A
USGS	422302071083801	2014-10-28	15.1	A	11.3	A	711	A	0.00	A
USGS	422302071083801	2014-10-29	15.5	A	14.9	A	711	A	0.03	A
USGS	422302071083801	2014-10-30	15.3	A	9.9	A	710	A	0.00	A
USGS	422302071083801	2014-10-31	14.9	A	8.9	A	710	A	0.00	A
USGS	422302071083801	2014-11-01	14.3	A	6.7	A	709	A	0.39	A
USGS	422302071083801	2014-11-02	13.5	A	4.9	A	708	A	0.20	A
USGS	422302071083801	2014-11-03	12.7	A	7.0	A	710	A	0.00	A
USGS	422302071083801	2014-11-04	12.8	A	10.4	A	714	A	0.00	A
USGS	422302071083801	2014-11-05	12.8	A	12.9	A	714	A	0.00	A
USGS	422302071083801	2014-11-06	12.6	A	8.8	A	710	A	0.40	A
USGS	422302071083801	2014-11-07	12.3	A	7.5	A	709	A	0.01	A
USGS	422302071083801	2014-11-08	11.9	A	5.1	A	709	A	0.00	A
USGS	422302071083801	2014-11-09	11.8	A	7.7	A	709	A	0.00	A
USGS	422302071083801	2014-11-10	11.7	A	7.4	A	708	A	0.00	A
USGS	422302071083801	2014-11-11	11.7	A	10.4	A	706	A	0.00	A
USGS	422302071083801	2014-11-12	11.8	A	12.2	A	706	A	0.00	A
USGS	422302071083801	2014-11-13	11.6	A	6.6	A	705	A	0.06	A
USGS	422302071083801	2014-11-14	11.2	A	3.1	A	703	A	0.18	A
USGS	422302071083801	2014-11-15	10.7	A	1.2	A	703	A	0.00	A
USGS	422302071083801	2014-11-16	10.4	A	2.3	A	703	A	0.00	A
USGS	422302071083801	2014-11-17	10.2	A	4.9	A	700	A	1.38	A
USGS	422302071083801	2014-11-18	9.8	A	1.8	A	702	A	0.00	A
USGS	422302071083801	2014-11-19	9.0	A	-1.5	A	705	A	0.00	A
USGS	422302071083801	2014-11-20	8.8	A	2.8	A	705	A	0.00	A
USGS	422302071083801	2014-11-21	8.2	A	-0.4	A	705	A	0.00	A
USGS	422302071083801	2014-11-22	7.8	A	1.2	A	706	A	0.00	A
USGS	422302071083801	2014-11-23	7.7	A	8.9	A	705	A	0.00	A
USGS	422302071083801	2014-11-24	8.0	A	14.2	A	703	A	0.26	A
USGS	422302071083801	2014-11-25	8.6	A	13.4	A	701	A	0.00	A
USGS	422302071083801	2014-11-26	8.0	A	4.2	A	698	A	1.39	A
USGS	422302071083801	2014-11-27	7.5	A	1.5	A	697	A	0.03	A
USGS	422302071083801	2014-11-28	7.2	A	-0.4	A	696	A	0.04	A
USGS	422302071083801	2014-11-29	6.9	A	-1.7	A	696	A	0.00	A
USGS	422302071083801	2014-11-30	7.0	A	8.3	A	696	A	0.00	A
USGS	422302071083801	2014-12-01	7.4	A	10.9	A	695	A	0.00	A
USGS	422302071083801	2014-12-02	7.0	A	2.4	A	694	A	0.12	A
USGS	422302071083801	2014-12-03	6.9	A	6.2	A	691	A	0.34	A
USGS	422302071083801	2014-12-04	6.6	A	2.6	A	692	A	0.00	A
USGS	422302071083801	2014-12-05	6.4	A	1.4	A	691	A	0.05	A
USGS	422302071083801	2014-12-06	6.4	A	4.1	A	688	A	0.32	A
USGS	422302071083801	2014-12-07	6.0	A	0.3	A	687	A	0.03	A
USGS	422302071083801	2014-12-08	5.3	A	-5.5	A	688	A	0.00	A
USGS	422302071083801	2014-12-09	5.3	A	4.4	A	674	A	3.90	A:e
USGS	422302071083801	2014-12-10	5.5	A	4.1	A	674	A	0.00	A
USGS	422302071083801	2014-12-11	5.5	A	1.4	A	676	A	0.00	A
USGS	422302071083801	2014-12-12	5.2	A	1.2	A	675	A	0.00	A
USGS	422302071083801	2014-12-13	5.0	A	2.2	A	675	A	0.00	A
USGS	422302071083801	2014-12-14	5.0	A	2.6	A	675	A	0.00	A
USGS	422302071083801	2014-12-15	4.9	A	1.4	A	674	A	0.00	A
USGS	422302071083801	2014-12-16	4.8	A	3.5	A	660	A	1.20	A
USGS	422302071083801	2014-12-17	5.0	A	6.0	A	663	A	0.27	A
USGS	422302071083801	2014-12-18	5.0	A	4.1	A	667	A	0.02	A
USGS	422302071083801	2014-12-19	4.7	A	1.1	A	669	A	0.00	A
USGS	422302071083801	2014-12-20	4.3	A	-0.4	A	670	A	0.00	A
USGS	422302071083801	2014-12-21	4.3	A	0.6	A	669	A	0.00	A
USGS	422302071083801	2014-12-22	4.4	A	3.2	A	667	A	0.01	A
USGS	422302071083801	2014-12-23	4.5	A	6.5	A	664	A	0.18	A
USGS	422302071083801	2014-12-24	4.7	A	5.7	A	658	A	0.54	A
USGS	422302071083801	2014-12-25	4.9	A	9.7	A	646	A	0.16	A
USGS	422302071083801	2014-12-26	4.8	A	5.4	A	652	A	0.00	A
USGS	422302071083801	2014-12-27	4.7	A	5.8	A	652	A	0.00	A
USGS	422302071083801	2014-12-28	4.9	A	7.6	A	652	A	0.02	A
USGS	422302071083801	2014-12-29	4.6	A	1.9	A	651	A	0.00	A
USGS	422302071083801	2014-12-30	4.1	A	-3.5	A	652	A	0.00	A
USGS	422302071083801	2014-12-31	3.7	A	-5.1	A	647	A	0.00	A
USGS	422302071083801	2015-01-01	3.2	A	-3.3	A	644	A	0.00	A
USGS	422302071083801	2015-01-02	3.1	A	1.3	A	645	A	0.00	A
USGS	422302071083801	2015-01-03	3.3	A	-2.0	A	646	A	0.64	A
USGS	422302071083801	2015-01-04	3.4	A	4.4	A	641	A	0.53	A
USGS	422302071083801	2015-01-05	3.1	A	0.1	A	640	A	0.00	A
USGS	422302071083801	2015-01-06	2.2	A	-8.8	A	643	A	0.00	A
USGS	422302071083801	2015-01-07	2.1	A	-8.9	A	645	A	0.00	A
USGS	422302071083801	2015-01-08	2.0	A	-12.7	A	646	A	0.00	A
USGS	422302071083801	2015-01-09	1.6	A	-4.7	A	648	A	0.04	A
USGS	422302071083801	2015-01-10	1.4	A	-7.8	A	648	A	0.00	A
USGS	422302071083801	2015-01-11	1.3	A	-5.8	A	648	A	0.00	A
USGS	422302071083801	2015-01-12	1.4	A	1.8	A	649	A	0.15	A
USGS	422302071083801	2015-01-13	1.5	A	-5.7	A	646	A	0.00	A
USGS	422302071083801	2015-01-14	1.4	A	-7.7	A	646	A	0.00	A
USGS	422302071083801	2015-01-15	1.5	A	-3.2	A	648	A	0.01	A
USGS	422302071083801	2015-01-16	1.4	A	-3.5	A	647	A	0.00	A
USGS	422302071083801	2015-01-17	1.3	A	-8.8	A	647	A	0.00	A
USGS	422302071083801	2015-01-18	1.3	A	2.6	A	650	A	0.16	A
USGS	422302071083801	2015-01-19	1.4	A	3.1	A	648	A	0.00	A
USGS	422302071083801	2015-01-20	1.5	A	-0.4	A	646	A	0.00	A
USGS	422302071083801	2015-01-21	1.4	A	-2.9	A	646	A	0.00	A
USGS	422302071083801	2015-01-22	1.6	A	-0.4	A	646	A	0.00	A
USGS	422302071083801	2015-01-23	1.6	A	-1.7	A	648	A	0.00	A
USGS	422302071083801	2015-01-24	1.6	A	0.0	A	648	A	0.64	A
USGS	422302071083801	2015-01-25	1.7	A	-0.8	A	648	A	0.00	A
USGS	422302071083801	2015-01-26	1.9	A	-7.1	A	648	A	0.04	A
USGS	422302071083801	2015-01-27	1.8	A	-9.3	A	648	A	0.43	A
USGS	422302071083801	2015-01-28	1.5	A	-8.4	A	651	A	0.01	A
USGS	422302071083801	2015-01-29	1.7	A	-6.6	A	651	A	0.01	A
USGS	422302071083801	2015-01-30	1.8	A	-1.0	A	650	A	0.03	A
USGS	422302071083801	2015-01-31	1.7	A	-9.2	A	651	A	0.00	A
USGS	422302071083801	2015-02-01	1.8	A	-7.1	A	650	A	0.00	A
USGS	422302071083801	2015-02-02	1.8	A	-9.5	A	651	A	0.82	A
USGS	422302071083801	2015-02-03	1.9	A	-12.2	A	652	A	0.01	A
USGS	422302071083801	2015-02-04	1.9	A	-4.0	A	652	A	0.09	A
USGS	422302071083801	2015-02-05	1.9	A	-4.5	A	652	A	0.08	A
USGS	422302071083801	2015-02-06	1.9	A	-11.8	A	653	A	0.00	A
USGS	422302071083801	2015-02-07	1.9	A	-4.5	A	655	A	0.04	A
USGS	422302071083801	2015-02-08	1.9	A	-6.3	A	656	A	0.28	A
USGS	422302071083801	2015-02-09	1.9	A	-9.4	A	656	A	0.26	A
USGS	422302071083801	2015-02-10	1.9	A	-5.5	A	657	A	0.08	A
USGS	422302071083801	2015-02-11	1.9	A	-8.6	A	658	A	0.00	A
USGS	422302071083801	2015-02-12	1.9	A	-7.3	A	659	A	0.01	A
USGS	422302071083801	2015-02-13	1.9	A	-11.8	A	659	A	0.00	A
USGS	422302071083801	2015-02-14	1.9	A	-9.5	A	660	A	0.24	A
USGS	422302071083801	2015-02-15	1.9	A	-10.6	A	660	A	0.20	A
USGS	422302071083801	2015-02-16	1.8	A	-14.0	A	662	A	0.00	A
USGS	422302071083801	2015-02-17	1.8	A	-9.1	A	663	A	0.00	A
USGS	422302071083801	2015-02-18	1.8	A	-5.3	A	660	A	0.05	A
USGS	422302071083801	2015-02-19	1.9	A	-6.6	A	665	A	0.03	A
USGS	422302071083801	2015-02-20	1.8	A	-12.2	A	666	A	0.00	A
USGS	422302071083801	2015-02-21	1.8	A	-6.9	A	667	A	0.15	A
USGS	422302071083801	2015-02-22	1.9	A	0.5	A	669	A	0.08	A
USGS	422302071083801	2015-02-23	1.8	A	-6.6	A	667	A	0.00	A
USGS	422302071083801	2015-02-24	1.8	A	-12.5	A	671	A	0.00	A
USGS	422302071083801	2015-02-25	1.8	A	-5.0	A	675	A	0.02	A
USGS	422302071083801	2015-02-26	1.8	A	-7.0	A	673	A	0.00	A
USGS	422302071083801	2015-02-27	1.8	A	-8.1	A	675	A	0.00	A
USGS	422302071083801	2015-02-28	1.8	A	-7.2	A	678	A	0.00	A:e
USGS	422302071083801	2015-03-01	1.8	A			678	A	0.13	A:e
USGS	422302071083801	2015-03-02	1.8	A					0.02	A:e
USGS	422302071083801	2015-03-03	1.8	A			679	A	0.18	A:e
USGS	422302071083801	2015-03-04	1.8	A	3.7	A	680	A	0.05	A
USGS	422302071083801	2015-03-05	1.9	A	-1.9	A	681	A	0.00	A
USGS	422302071083801	2015-03-06	1.9	A	-7.8	A	682	A	0.00	A
USGS	422302071083801	2015-03-07	1.9	A	-2.5	A	682	A	0.00	A
USGS	422302071083801	2015-03-08	1.9	A	-0.3	A	684	A	0.00	A
USGS	422302071083801	2015-03-09	1.9	A	1.7	A	685	A	0.00	A
USGS	422302071083801	2015-03-10	1.9	A	4.6	A	689	A	0.04	A
USGS	422302071083801	2015-03-11	1.9	A	7.7	A	700	A	0.01	A
USGS	422302071083801	2015-03-12	2.0	A	1.6	A	700	A	0.00	A
USGS	422302071083801	2015-03-13	2.0	A	-0.5	A			0.00	A
USGS	422302071083801	2015-03-14	1.8	A	1.4	A			0.75	A
USGS	422302071083801	2015-03-15	1.9	A	1.5	A	699	A	0.08	A
USGS	422302071083801	2015-03-16	2.1	A	1.0	A	699	A	0.00	A
USGS	422302071083801	2015-03-17	2.2	A	3.1	A	698	A	0.16	A
USGS	422302071083801	2015-03-18	2.2	A	-3.7	A	697	A	0.00	A
USGS	422302071083801	2015-03-19	2.2	A	-3.9	A	700	A	0.00	A
USGS	422302071083801	2015-03-20	2.3	A	-3.2	A	700	A	0.04	A
USGS	422302071083801	2015-03-21	2.4	A	0.4	A	701	A	0.07	A
USGS	422302071083801	2015-03-22	2.4	A	-1.7	A	701	A	0.00	A
USGS	422302071083801	2015-03-23	2.5	A	-4.7	A	702	A	0.00	A
USGS	422302071083801	2015-03-24	2.6	A	-1.7	A	703	A	0.00	A
USGS	422302071083801	2015-03-25	2.7	A	2.6	A	704	A	0.05	A
USGS	422302071083801	2015-03-26	2.7	A	7.0	A	706	A	0.68	A
USGS	422302071083801	2015-03-27	2.8	A	4.0	A	706	A	0.17	A
USGS	422302071083801	2015-03-28	2.8	A	1.2	A	706	A	0.08	A
USGS	422302071083801	2015-03-29	2.8	A	0.2	A	704	A	0.00	A
USGS	422302071083801	2015-03-30	2.8	A	2.7	A	704	A	0.00	A
USGS	422302071083801	2015-03-31	2.9	A	4.7	A	706	A	0.00	A
USGS	422302071083801	2015-04-01	3.0	A	2.4	A	706	A	0.00	A
USGS	422302071083801	2015-04-02	3.1	A	6.3	A	705	A	0.00	A
USGS	422302071083801	2015-04-03	3.3	A	11.7	A	703	A	0.01	A
USGS	422302071083801	2015-04-04	3.3	A	6.5	A	696	A	0.27	A
USGS	422302071083801	2015-04-05	3.5	A	3.4	A	638	A	0.00	A
USGS	422302071083801	2015-04-06	3.6	A	4.7	A	669	A	0.00	A
USGS	422302071083801	2015-04-07	3.6	A	4.2	A	672	A	0.02	A
USGS	422302071083801	2015-04-08	3.7	A	3.0	A	685	A	0.21	A
USGS	422302071083801	2015-04-09	3.8	A	2.1	A	688	A	0.08	A
USGS	422302071083801	2015-04-10	4.1	A	7.7	A	682	A	0.10	A
USGS	422302071083801	2015-04-11	4.7	A	9.8	A	679	A	0.00	A
USGS	422302071083801	2015-04-12	5.4	A	10.4	A	678	A	0.00	A
USGS	422302071083801	2015-04-13	6.1	A	13.9	A	676	A	0.00	A
USGS	422302071083801	2015-04-14	7.4	A	14.4	A	675	A	0.00	A
USGS	422302071083801	2015-04-15	8.0	A	12.8	A	675	A	0.00	A
USGS	422302071083801	2015-04-16	7.6	A	10.6	A	675	A	0.00	A
USGS	422302071083801	2015-04-17	8.5	A	12.8	A	672	A	0.05	A
USGS	422302071083801	2015-04-18	8.5	A	11.7	A	672	A	0.00	A
USGS	422302071083801	2015-04-19	9.0	A	9.3	A	668	A	0.00	A
USGS	422302071083801	2015-04-20	9.0	A	7.4	A	670	A	0.82	A
USGS	422302071083801	2015-04-21	9.7	A	13.3	A	663	A	0.60	A
USGS	422302071083801	2015-04-22	10.5	A	13.1	A	659	A	0.01	A
USGS	422302071083801	2015-04-23	10.6	A	7.3	A	661	A	0.01	A
USGS	422302071083801	2015-04-24	9.8	A	5.8	A	664	A	0.00	A
USGS	422302071083801	2015-04-25	9.9	A	7.5	A	665	A	0.00	A
USGS	422302071083801	2015-04-26	10.2	A	9.8	A	664	A	0.00	A
USGS	422302071083801	2015-04-27	10.3	A	10.6	A	664	A	0.06	A
USGS	422302071083801	2015-04-28	10.7	A	10.9	A	664	A	0.09	A
USGS	422302071083801	2015-04-29	10.6	A	12.0	A	664	A	0.00	A
USGS	422302071083801	2015-04-30	11.1	A	11.1	A	664	A	0.00	A
USGS	422302071083801	2015-05-01	11.4	A	8.6	A	663	A	0.00	A
USGS	422302071083801	2015-05-02	11.6	A	9.6	A	663	A	0.00	A
USGS	422302071083801	2015-05-03	12.6	A	14.5	A	661	A	0.00	A
USGS	422302071083801	2015-05-04	14.0	A	19.7	A	659	A	0.00	A
USGS	422302071083801	2015-05-05	14.3	A	18.9	A	659	A	0.04	A
USGS	422302071083801	2015-05-06	14.7	A	18.2	A	658	A	0.00	A
USGS	422302071083801	2015-05-07	16.1	A	20.2	A	658	A	0.00	A
USGS	422302071083801	2015-05-08	15.8	A	14.7	A	658	A	0.00	A
USGS	422302071083801	2015-05-09	15.9	A	15.0	A	658	A	0.00	A
USGS	422302071083801	2015-05-10	17.6	A	23.7	A	657	A	0.00	A
USGS	422302071083801	2015-05-11	18.4	A	18.6	A	656	A	0.00	A
USGS	422302071083801	2015-05-12	18.8	A	18.4	A	656	A	0.02	A
USGS	422302071083801	2015-05-13	18.6	A	15.6	A	658	A	0.00	A
USGS	422302071083801	2015-05-14	18.0	A	15.2	A	660	A	0.00	A
USGS	422302071083801	2015-05-15	17.9	A	16.1	A	661	A	0.00	A
USGS	422302071083801	2015-05-16	17.8	A	17.7	A	663	A	0.00	A
USGS	422302071083801	2015-05-17	17.8	A	19.0	A	663	A	0.00	A
USGS	422302071083801	2015-05-18	18.2	A	13.6	A	663	A	0.00	A
USGS	422302071083801	2015-05-19	18.3	A	15.8	A	664	A	0.23	A
USGS	422302071083801	2015-05-20	18.0	A	15.1	A	665	A	0.00	A
USGS	422302071083801	2015-05-21	17.7	A	14.3	A	667	A	0.00	A
USGS	422302071083801	2015-05-22	17.8	A	16.5	A	668	A	0.00	A
USGS	422302071083801	2015-05-23	17.1	A	12.3	A	670	A	0.00	A
USGS	422302071083801	2015-05-24	17.3	A	19.1	A	671	A	0.00	A
USGS	422302071083801	2015-05-25	17.9	A	21.4	A	673	A	0.00	A
USGS	422302071083801	2015-05-26	18.6	A	23.6	A	674	A	0.00	A
USGS	422302071083801	2015-05-27	19.9	A	24.2	A	674	A	0.00	A
USGS	422302071083801	2015-05-28	21.1	A	24.1	A	676	A	0.00	A
USGS	422302071083801	2015-05-29	21.4	A	20.6	A	679	A	0.00	A
USGS	422302071083801	2015-05-30	22.2	A	22.9	A	681	A	0.00	A
USGS	422302071083801	2015-05-31	22.0	A	17.5	A	680	A	1.00	A
USGS	422302071083801	2015-06-01	19.9	A	9.8	A	678	A	0.59	A
USGS	422302071083801	2015-06-02	18.5	A	9.3	A	675	A	0.88	A
USGS	422302071083801	2015-06-03	18.0	A	12.3	A	678	A	0.00	A
USGS	422302071083801	2015-06-04	18.1	A	14.2	A	672	A	0.00	A
USGS	422302071083801	2015-06-05	18.6	A	15.4	A	670	A	0.00	A
USGS	422302071083801	2015-06-06	18.9	A	17.1	A	673	A	0.06	A
USGS	422302071083801	2015-06-07	19.0	A	17.1	A	674	A	0.00	A
USGS	422302071083801	2015-06-08	19.2	A	18.8	A	677	A	0.00	A
USGS	422302071083801	2015-06-09	19.5	A	21.3	A	677	A	0.23	A
USGS	422302071083801	2015-06-10	20.5	A	21.8	A	678	A	0.01	A
USGS	422302071083801	2015-06-11	21.3	A	24.3	A	678	A	0.00	A
USGS	422302071083801	2015-06-12	21.3	A	23.7	A	673	A	0.00	A
USGS	422302071083801	2015-06-13	22.8	A	24.1	A	676	A	0.00	A
USGS	422302071083801	2015-06-14	22.4	A	21.7	A	680	A	0.00	A
USGS	422302071083801	2015-06-15	21.5	A	14.9	A	680	A	0.43	A
USGS	422302071083801	2015-06-16	21.1	A	18.6	A	681	A	0.01	A
USGS	422302071083801	2015-06-17	21.3	A	19.8	A	683	A	0.00	A
USGS	422302071083801	2015-06-18	21.5	A	19.6	A	683	A	0.00	A
USGS	422302071083801	2015-06-19	21.9	A	21.8	A	684	A	0.00	A
USGS	422302071083801	2015-06-20	21.7	A	19.4	A	686	A	0.01	A
USGS	422302071083801	2015-06-21	21.9	A	20.6	A	682	A	1.37	A
USGS	422302071083801	2015-06-22	22.3	A	22.9	A	682	A	0.00	A
USGS	422302071083801	2015-06-23	23.1	A	24.6	A	681	A	0.05	A
USGS	422302071083801	2015-06-24	23.6	A	23.1	A	683	A	0.00	A
USGS	422302071083801	2015-06-25	23.8	A	22.2	A	685	A	0.00	A
USGS	422302071083801	2015-06-26	23.4	A	20.5	A	687	A	0.00	A
USGS	422302071083801	2015-06-27	22.7	A	18.6	A	690	A	0.08	A
USGS	422302071083801	2015-06-28	21.6	A	14.4	A	687	A	1.15	A
USGS	422302071083801	2015-06-29	21.4	A	17.5	A	687	A	0.00	A
USGS	422302071083801	2015-06-30	21.6	A	21.5	A	687	A	0.00	A
USGS	422302071083801	2015-07-01	22.2	A	22.3	A	687	A	0.41	A
USGS	422302071083801	2015-07-02	22.6	A	21.7	A	687	A	0.00	A
USGS	422302071083801	2015-07-03	23.1	A	21.5	A	688	A	0.00	A
USGS	422302071083801	2015-07-04	22.9	A	20.0	A	689	A	0.01	A
USGS	422302071083801	2015-07-05	23.4	A	22.1	A	689	A	0.01	A
