# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:46:54 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104415 CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104415
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00001     Temperature, water, degrees Celsius (Maximum)
#    03   00010     00002     Temperature, water, degrees Celsius (Minimum)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#    04   00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00001	03_00010_00001_cd	03_00010_00002	03_00010_00002_cd	03_00010_00003	03_00010_00003_cd	04_00095_00001	04_00095_00001_cd	04_00095_00002	04_00095_00002_cd	04_00095_00003	04_00095_00003_cd
USGS	01104415	2014-09-07	0.12	A	21.8	A	17.3	A	19.5	A	1650	A	627	A	1200	A
USGS	01104415	2014-09-08	0.04	A	17.9	A	15.6	A	16.6	A	2010	A	1650	A	1860	A
USGS	01104415	2014-09-09	0.03	A	16.6	A	14.8	A	15.9	A	2250	A	1980	A	2160	A
USGS	01104415	2014-09-10	0.03	A	17.1	A	15.4	A	16.1	A	2380	A	2160	A	2310	A
USGS	01104415	2014-09-11	0.03	A	17.8	A	15.9	A	16.8	A	2480	A	2220	A	2420	A
USGS	01104415	2014-09-12	0.03	A	17.3	A	13.6	A	15.9	A						
USGS	01104415	2014-09-13	0.06	A	15.9	A	12.4	A	14.2	A						
USGS	01104415	2014-09-14	0.03	A	15.6	A	12.6	A	14.3	A	2460	A	1940	A	2090	A
USGS	01104415	2014-09-15	0.03	A	14.4	A	11.3	A	12.8	A	2290	A	1910	A	2170	A
USGS	01104415	2014-09-16	0.03	A	14.1	A	12.3	A	13.2	A	2360	A	2070	A	2240	A
USGS	01104415	2014-09-17	0.03	A					13.2	A					2310	A
USGS	01104415	2014-09-18	0.03	A												
USGS	01104415	2014-09-19	0.03	A												
USGS	01104415	2014-09-20	0.03	A												
USGS	01104415	2014-09-21	0.04	A					15.9	A					2600	A
USGS	01104415	2014-09-22	0.03	A					15.9	A					2420	A
USGS	01104415	2014-09-23	0.03	A												
USGS	01104415	2014-09-24	0.03	A												
USGS	01104415	2014-09-25	0.03	A												
USGS	01104415	2014-09-26	0.03	A												
USGS	01104415	2014-09-27	0.03	A												
USGS	01104415	2014-09-28	0.03	A												
USGS	01104415	2014-09-29	0.03	A												
USGS	01104415	2014-09-30	0.03	A												
USGS	01104415	2014-10-01	0.27	A					14.6	A					859	A
USGS	01104415	2014-10-02	0.71	A	14.8	A	12.9	A	14.2	A	1300	A	158	A	678	A
USGS	01104415	2014-10-03	0.05	A	13.4	A	11.7	A	12.7	A	1880	A	1300	A	1610	A
USGS	01104415	2014-10-04	0.04	A	14.7	A	13.0	A	13.6	A	2160	A	1790	A	2030	A
USGS	01104415	2014-10-05	0.06	A	14.9	A	11.8	A	13.5	A	2140	A	1810	A	2060	A
USGS	01104415	2014-10-06	0.03	A	13.1	A	10.3	A	11.9	A	2220	A	2030	A	2120	A
USGS	01104415	2014-10-07	0.03	A	15.4	A	12.4	A	13.9	A	2300	A	2130	A	2240	A
USGS	01104415	2014-10-08	0.05	A	16.5	A	14.4	A	15.2	A	2520	A	2260	A	2400	A
USGS	01104415	2014-10-09	0.03	A	14.8	A	11.3	A	13.1	A	2470	A	2180	A	2330	A
USGS	01104415	2014-10-10	0.03	A	14.1	A	10.2	A	11.6	A	2330	A	2110	A	2270	A
USGS	01104415	2014-10-11	0.08	A	12.1	A	9.9	A	10.8	A	2340	A	1630	A	2200	A
USGS	01104415	2014-10-12	0.04	A	12.1	A	9.1	A	10.6	A	2030	A	1770	A	1870	A
USGS	01104415	2014-10-13	0.03	A	12.3	A	9.4	A	10.9	A	2220	A	2030	A	2130	A
USGS	01104415	2014-10-14	0.03	A	15.9	A	12.2	A	14.1	A	2310	A	2220	A	2260	A
USGS	01104415	2014-10-15	0.03	A	17.7	A	14.1	A	15.8	A	2350	A	2260	A	2300	A
USGS	01104415	2014-10-16	0.42	A	19.5	A	16.2	A	17.5	A	2380	A	380	A	1800	A
USGS	01104415	2014-10-17	0.08	A	17.6	A	15.1	A	16.4	A	1690	A	677	A	1290	A
USGS	01104415	2014-10-18	0.07	A	16.2	A	14.3	A	15.2	A	1970	A	1690	A	1820	A
USGS	01104415	2014-10-19	0.05	A	14.7	A	10.8	A	13.0	A	2160	A	1790	A	2000	A
USGS	01104415	2014-10-20	0.04	A	12.0	A	8.9	A	10.4	A	2260	A	2120	A	2200	A
USGS	01104415	2014-10-21	0.04	A	12.9	A	10.4	A	11.6	A	2290	A	2210	A	2260	A
USGS	01104415	2014-10-22	0.36	A	12.6	A	11.4	A	12.0	A	2300	A	430	A	1970	A
USGS	01104415	2014-10-23	8.7	A	12.1	A	10.2	A	11.3	A	888	A	53	A	422	A
USGS	01104415	2014-10-24	0.70	A	12.5	A	11.5	A	12.1	A	1530	A	805	A	1210	A
USGS	01104415	2014-10-25	0.24	A	13.0	A	10.7	A	11.8	A	1950	A	1530	A	1770	A
USGS	01104415	2014-10-26	0.19	A	12.5	A	10.7	A	11.7	A	2250	A	1940	A	2100	A
USGS	01104415	2014-10-27	0.16	A	12.4	A	10.0	A	11.0	A	2470	A	2250	A	2340	A
USGS	01104415	2014-10-28	0.15	A	12.8	A	9.4	A	11.1	A	2630	A	2470	A	2540	A
USGS	01104415	2014-10-29	0.15	A	14.3	A	11.2	A	12.6	A	2700	A	2110	A	2610	A
USGS	01104415	2014-10-30	0.16	A	12.7	A	10.2	A	11.6	A	2850	A	2130	A	2470	A
USGS	01104415	2014-10-31	0.13	A	11.1	A	9.5	A	10.3	A	2720	A	2480	A	2620	A
USGS	01104415	2014-11-01	0.61	A	10.5	A	8.9	A	9.6	A	2790	A	904	A	2130	A
USGS	01104415	2014-11-02	0.31	A	8.9	A	6.6	A	7.8	A	1790	A	1130	A	1580	A
USGS	01104415	2014-11-03	0.17	A	8.2	A	6.2	A	7.2	A	2230	A	1790	A	1980	A
USGS	01104415	2014-11-04	0.16	A	10.3	A	7.0	A	8.8	A	2520	A	2230	A	2390	A
USGS	01104415	2014-11-05	0.14	A	11.8	A	9.5	A	10.5	A	2680	A	2520	A	2580	A
USGS	01104415	2014-11-06	0.68	A	10.8	A	9.1	A	9.8	A	2740	A	881	A	2150	A
USGS	01104415	2014-11-07	0.25	A	10.4	A	8.2	A	9.8	A	1960	A	1010	A	1540	A
USGS	01104415	2014-11-08	0.17	A	8.8	A	7.3	A	8.0	A	2400	A	1960	A	2220	A
USGS	01104415	2014-11-09	0.15	A	10.1	A	7.6	A	8.7	A	2610	A	2390	A	2490	A
USGS	01104415	2014-11-10	0.14	A	9.9	A	6.9	A	8.4	A	2750	A	2610	A	2680	A
USGS	01104415	2014-11-11	0.13	A	10.8	A	7.4	A	9.3	A	2800	A	2750	A	2770	A
USGS	01104415	2014-11-12	0.12	A	11.9	A	9.9	A	11.1	A	2830	A	2320	A	2720	A
USGS	01104415	2014-11-13	0.11	A	9.9	A	7.7	A	8.9	A	2900	A	2760	A	2870	A
USGS	01104415	2014-11-14	0.33	A	8.7	A	6.0	A	7.2	A	2850	A	1710	A	1910	A
USGS	01104415	2014-11-15	0.13	A	6.6	A	4.9	A	5.8	A	2530	A	2080	A	2290	A
USGS	01104415	2014-11-16	0.12	A	6.8	A	4.2	A	5.6	A	2770	A	2530	A	2670	A
USGS	01104415	2014-11-17	4.1	A	6.8	A	5.2	A	6.1	A	2770	A	564	A	1300	A
USGS	01104415	2014-11-18	0.65	A	7.2	A	4.4	A	6.1	A	1620	A	905	A	1350	A
USGS	01104415	2014-11-19	0.31	A	5.2	A	3.5	A	4.3	A	1850	A	1620	A	1760	A
USGS	01104415	2014-11-20	0.27	A	6.3	A	4.3	A	5.2	A	1880	A	1750	A	1830	A
USGS	01104415	2014-11-21	0.22	A	5.2	A	3.6	A	4.4	A	2060	A	1880	A	1960	A
USGS	01104415	2014-11-22	0.20	A	5.2	A	3.1	A	4.2	A	2120	A	1950	A	2030	A
USGS	01104415	2014-11-23	0.19	A	8.2	A	5.1	A	6.8	A	1960	A	1860	A	1900	A
USGS	01104415	2014-11-24	0.66	A	11.6	A	6.9	A	9.8	A	2090	A	823	A	1350	A
USGS	01104415	2014-11-25	0.21	A	11.2	A	8.8	A	10.4	A	1630	A	1280	A	1470	A
USGS	01104415	2014-11-26	0.77	A	8.8	A	0.8	A	6.0	A	3630	A	922	A	1640	A
USGS	01104415	2014-11-27	0.79	A	5.3	A	2.6	A	4.4	A	7190	A	3420	A	5320	A
USGS	01104415	2014-11-28	0.39	A	5.7	A	3.8	A	4.8	A	4870	A	2950	A	4020	A
USGS	01104415	2014-11-29	0.26	A	4.6	A	2.8	A	3.8	A	3780	A	2210	A	2640	A
USGS	01104415	2014-11-30	0.75	A	7.1	A	4.1	A	5.8	A	2590	A	1620	A	2120	A
USGS	01104415	2014-12-01	1.1	A	8.3	A	6.2	A	7.2	A	1620	A	1380	A	1500	A
USGS	01104415	2014-12-02	0.52	A	7.0	A	5.2	A	6.1	A	2290	A	1500	A	1660	A
USGS	01104415	2014-12-03	2.0	A	7.5	A	4.7	A	6.1	A	2740	A	1090	A	1490	A
USGS	01104415	2014-12-04	0.53	A	6.8	A	5.1	A	6.1	A	1700	A	1550	A	1620	A
USGS	01104415	2014-12-05	0.44	A	6.0	A	4.0	A	5.2	A	1780	A	1560	A	1700	A
USGS	01104415	2014-12-06	3.5	A	6.1	A	4.6	A	5.4	A	1730	A	771	A	1160	A
USGS	01104415	2014-12-07	2.0	A	5.7	A	3.8	A	5.0	A	1530	A	746	A	1230	A
USGS	01104415	2014-12-08	0.70	A	4.2	A	3.3	A	3.8	A	1710	A	1520	A	1640	A
USGS	01104415	2014-12-09	14	A	5.4	A	1.6	A	3.9	A	5600	A	498	A	1690	A
USGS	01104415	2014-12-10	5.1	A	7.0	A	5.4	A	6.4	A	834	A	584	A	705	A
USGS	01104415	2014-12-11	3.5	A	6.9	A	6.1	A	6.5	A	1090	A	615	A	854	A
USGS	01104415	2014-12-12	2.1	A	7.3	A	6.2	A	6.7	A	1080	A	985	A	1040	A
USGS	01104415	2014-12-13	1.6	A	7.3	A	6.1	A	6.6	A	1170	A	1070	A	1120	A
USGS	01104415	2014-12-14	1.3	A	7.3	A	6.0	A	6.5	A	1220	A	1150	A	1190	A
USGS	01104415	2014-12-15	1.0	A	7.0	A	5.5	A	6.2	A	1270	A	1190	A	1230	A
USGS	01104415	2014-12-16	0.82	A	7.4	A	5.9	A	6.7	A	1510	A	1250	A	1420	A
USGS	01104415	2014-12-17	1.8	A	7.7	A	6.1	A	7.1	A	1980	A	972	A	1280	A
USGS	01104415	2014-12-18	0.90	A	7.5	A	6.6	A	7.1	A	1450	A	1280	A	1410	A
USGS	01104415	2014-12-19	0.68	A	6.6	A	5.2	A	6.1	A	1570	A	1440	A	1490	A
USGS	01104415	2014-12-20	0.56	A	5.6	A	4.4	A	5.2	A	1630	A	1550	A	1580	A
USGS	01104415	2014-12-21	0.52	A	5.9	A	5.4	A	5.7	A	1580	A	1530	A	1560	A
USGS	01104415	2014-12-22	0.48	A	6.8	A	5.6	A	6.3	A	1580	A	1500	A	1540	A
USGS	01104415	2014-12-23	0.89	A	7.5	A	6.4	A	7.1	A	1790	A	1140	A	1390	A
USGS	01104415	2014-12-24	1.8	A	7.7	A	6.9	A	7.2	A	1420	A	598	A	1170	A
USGS	01104415	2014-12-25	1.4	A	9.2	A	7.0	A	8.0	A	1260	A	816	A	1050	A
USGS	01104415	2014-12-26	0.69	A	7.7	A	6.2	A	6.8	A	1430	A	1260	A	1350	A
USGS	01104415	2014-12-27	0.59	A	7.7	A	5.8	A	6.6	A	1470	A	1400	A	1430	A
USGS	01104415	2014-12-28	0.53	A	8.5	A	6.8	A	7.6	A	1480	A	1390	A	1440	A
USGS	01104415	2014-12-29	0.45	A	7.0	A	4.7	A	5.9	A	1630	A	1470	A	1550	A
USGS	01104415	2014-12-30	0.40	A	4.7	A	2.7	A	3.7	A	1800	A	1630	A	1710	A
USGS	01104415	2014-12-31	0.37	A	3.3	A	2.0	A	2.5	A	1870	A	1770	A	1820	A
USGS	01104415	2015-01-01	0.35	A	3.4	A	1.8	A	2.6	A	1900	A	1770	A	1840	A
USGS	01104415	2015-01-02	0.33	A	4.8	A	3.0	A	3.8	A	1820	A	1690	A	1760	A
USGS	01104415	2015-01-03	0.37	A	3.8	A	1.0	A	2.9	A	6960	A	1760	A	1980	A
USGS	01104415	2015-01-04	3.7	A	3.9	A	1.2	A	2.6	A	9880	A	1310	A	2780	A
USGS	01104415	2015-01-05	1.3	A	4.1	A	1.4	A	3.1	A	1770	A	1190	A	1560	A
USGS	01104415	2015-01-06	0.57	A	2.3	A	1.1	A	1.7	A	1840	A	1750	A	1810	A
USGS	01104415	2015-01-07	0.47	A	2.6	A	0.3	A	1.5	A	1950	A	1820	A	1860	A
USGS	01104415	2015-01-08	0.39	A	0.9	A	0.2	A	0.5	A	2050	A	1900	A	1980	A
USGS	01104415	2015-01-09	0.39	A	2.1	A	0.8	A	1.4	A	6590	A	1890	A	2670	A
USGS	01104415	2015-01-10	0.34	A	2.1	A	0.6	A	1.2	A	2920	A	2080	A	2270	A
USGS	01104415	2015-01-11	0.33	A	2.4	A	0.4	A	1.4	A	2190	A	1920	A	2070	A
USGS	01104415	2015-01-12	0.47	A	3.6	A	2.4	A	3.1	A	5730	A	1810	A	2850	A
USGS	01104415	2015-01-13	0.33	A	3.6	A	0.6	A	2.0	A	3210	A	2070	A	2310	A
USGS	01104415	2015-01-14	0.30	A	1.6	A	0.5	A	1.1	A	2180	A	2020	A	2100	A
USGS	01104415	2015-01-15	0.31	A	2.8	A	1.6	A	2.3	A	2360	A	1900	A	2030	A
USGS	01104415	2015-01-16	0.30	A	3.5	A	0.9	A	2.0	A	2310	A	1920	A	2110	A
USGS	01104415	2015-01-17	0.27	A	1.5	A	0.3	A	0.8	A	2300	A	2130	A	2190	A
USGS	01104415	2015-01-18	1.1	A	3.4	A	1.0	A	1.9	A	9070	A	1710	A	2910	A
USGS	01104415	2015-01-19	0.71	A	4.5	A	2.5	A	3.3	A	1870	A	1210	A	1650	A
USGS	01104415	2015-01-20	0.32	A	3.8	A	2.1	A	2.8	A	1960	A	1790	A	1880	A
USGS	01104415	2015-01-21	0.28	A	3.1	A	1.3	A	2.2	A	2060	A	1880	A	1960	A
USGS	01104415	2015-01-22	0.27	A	4.1	A	2.4	A	3.0	A	1950	A	1820	A	1890	A
USGS	01104415	2015-01-23	0.27	A	3.3	A	1.4	A	2.3	A	2090	A	1860	A	1960	A
USGS	01104415	2015-01-24	0.36	A	2.8	A	1.1	A	2.0	A	15100	A	1900	A	5280	A
USGS	01104415	2015-01-25	0.31	A	3.4	A	1.2	A	2.4	A	15100	A	5130	A	8800	A
USGS	01104415	2015-01-26	0.26	A	1.5	A	0.1	A	0.9	A	5130	A	2820	A	3760	A
USGS	01104415	2015-01-27	0.28	A:e	0.2	A	0.0	A	0.0	A	4230	A	2490	A	3080	A
USGS	01104415	2015-01-28	0.27	A:e	0.9	A	0.0	A	0.4	A	3100	A	2310	A	2460	A
USGS	01104415	2015-01-29	0.24	A	1.5	A	0.1	A	0.8	A	2460	A	2230	A	2360	A
USGS	01104415	2015-01-30	0.26	A	2.1	A	1.3	A	1.7	A	3680	A	2250	A	2700	A
USGS	01104415	2015-01-31	0.23	A	1.4	A	0.3	A	0.8	A	2960	A	2330	A	2510	A
USGS	01104415	2015-02-01	0.22	A	1.8	A	0.2	A	0.8	A	2390	A	2150	A	2270	A
USGS	01104415	2015-02-02	0.21	A:e	0.9	A	0.0	A	0.2	A	2440	A	2050	A	2290	A
USGS	01104415	2015-02-03	0.21	A:e	0.7	A	0.0	A	0.3	A	2380	A	2140	A	2280	A
USGS	01104415	2015-02-04	0.21	A	1.5	A	0.2	A	0.9	A	2810	A	2170	A	2360	A
USGS	01104415	2015-02-05	0.25	A	1.8	A	0.0	A	1.2	A	8890	A	2590	A	5880	A
USGS	01104415	2015-02-06	0.20	A	1.0	A	0.0	A	0.4	A	5840	A	2820	A	3600	A
USGS	01104415	2015-02-07	0.20	A	1.5	A	0.3	A	1.1	A	2830	A	2330	A	2550	A
USGS	01104415	2015-02-08	0.20	A	1.3	A	0.0	A	0.8	A	2900	A	2270	A	2450	A
USGS	01104415	2015-02-09	0.19	A	0.3	A	0.0	A	0.2	A	2950	A	2400	A	2650	A
USGS	01104415	2015-02-10	0.19	A	1.6	A	0.1	A	0.8	A	5230	A	2450	A	3300	A
USGS	01104415	2015-02-11	0.19	A	1.7	A	0.2	A	0.8	A	4780	A	2560	A	3200	A
USGS	01104415	2015-02-12	0.19	A	1.4	A	0.2	A	0.8	A	3630	A	2370	A	2750	A
USGS	01104415	2015-02-13	0.18	A	1.4	A	0.0	A	0.5	A	2490	A	2340	A	2420	A
USGS	01104415	2015-02-14	0.18	A:e	0.9	A	0.0	A	0.3	A	2530	A	2160	A	2380	A
USGS	01104415	2015-02-15	0.18	A:e	0.5	A	0.0	A	0.2	A	3530	A	1970	A	2290	A
USGS	01104415	2015-02-16	0.17	A:e	0.0	A	0.0	A	0.0	A					2460	A
USGS	01104415	2015-02-17	0.15	A:e	1.0	A	0.0	A	0.6	A					2090	A
USGS	01104415	2015-02-18	0.14	A	1.6	A	0.8	A	1.2	A	2360	A	2180	A	2260	A
USGS	01104415	2015-02-19	0.15	A:e	1.7	A	0.0	A	1.1	A	3920	A	2260	A	2570	A
USGS	01104415	2015-02-20	0.14	A:e	1.2	A	0.0	A	0.5	A	3800	A	2430	A	2750	A
USGS	01104415	2015-02-21	0.14	A	1.5	A	0.3	A	0.9	A	2490	A	2290	A	2410	A
USGS	01104415	2015-02-22	0.18	A	1.5	A	0.9	A	1.2	A	17400	A	2320	A	8070	A
USGS	01104415	2015-02-23	0.15	A	1.9	A	0.3	A	1.2	A	7920	A	3350	A	4650	A
USGS	01104415	2015-02-24	0.15	A	1.1	A	0.1	A	0.5	A	3610	A	2920	A	3220	A
USGS	01104415	2015-02-25	0.15	A	2.3	A	0.6	A	1.2	A	3090	A	2730	A	2870	A
USGS	01104415	2015-02-26	0.14	A	1.7	A	0.9	A	1.2	A	3150	A	2590	A	2820	A
USGS	01104415	2015-02-27	0.14	A	2.3	A	0.5	A	1.1	A	2680	A	2500	A	2570	A
USGS	01104415	2015-02-28	0.14	A	2.1	A	0.2	A	0.9	A	2750	A	2510	A	2600	A
USGS	01104415	2015-03-01	0.15	A	1.7	A	0.2	A	0.9	A	2630	A	2410	A	2530	A
USGS	01104415	2015-03-02	0.18	A	2.1	A	1.0	A	1.4	A	9950	A	2400	A	5950	A
USGS	01104415	2015-03-03	0.16	A	2.5	A	0.1	A	1.3	A	5360	A	2890	A	3600	A
USGS	01104415	2015-03-04	0.30	A	1.6	A	0.6	A	1.1	A	16800	A	2920	A	11200	A
USGS	01104415	2015-03-05	0.19	A	1.7	A	0.7	A	1.5	A	7100	A	3630	A	4710	A
USGS	01104415	2015-03-06	0.17	A	2.3	A	0.0	A	0.9	A	3640	A	3180	A	3420	A
USGS	01104415	2015-03-07	0.19	A	2.9	A	0.2	A	1.4	A	3180	A	2910	A	3110	A
USGS	01104415	2015-03-08	0.19	A	3.0	A	1.0	A	1.8	A	3210	A	2800	A	2960	A
USGS	01104415	2015-03-09	0.29	A	4.1	A	1.2	A	2.0	A	4020	A	2760	A	3220	A
USGS	01104415	2015-03-10	0.37	A	3.9	A	1.3	A	2.3	A	4180	A	3600	A	3900	A
USGS	01104415	2015-03-11	2.1	A	3.5	A	2.0	A	2.5	A	4690	A	2750	A	3690	A
USGS	01104415	2015-03-12	1.2	A	4.9	A	1.6	A	2.7	A	3180	A	2760	A	2990	A
USGS	01104415	2015-03-13	0.70	A	4.5	A	0.8	A	2.5	A	3320	A	2670	A	2830	A
USGS	01104415	2015-03-14	2.3	A	3.3	A	2.0	A	2.6	A	4080	A	1380	A	2540	A
USGS	01104415	2015-03-15	2.0	A	4.3	A	1.7	A	2.8	A	2650	A	1990	A	2170	A
USGS	01104415	2015-03-16	1.3	A	5.4	A	1.4	A	3.1	A	2870	A	2350	A	2530	A
USGS	01104415	2015-03-17	2.0	A	5.4	A	1.5	A	3.4	A	4570	A	1880	A	2630	A
USGS	01104415	2015-03-18	1.4	A	4.7	A	1.0	A	2.2	A	2490	A	2200	A	2330	A
USGS	01104415	2015-03-19	0.92	A	5.0	A	0.7	A	2.3	A	2560	A	2240	A	2400	A
USGS	01104415	2015-03-20	0.72	A	3.8	A	1.0	A	2.4	A	2520	A	2250	A	2360	A
USGS	01104415	2015-03-21	0.79	A	5.9	A	2.6	A	3.8	A	3220	A	2330	A	2600	A
USGS	01104415	2015-03-22	0.71	A	5.7	A	1.6	A	3.3	A	2460	A	2270	A	2340	A
USGS	01104415	2015-03-23	0.60	A	5.1	A	0.7	A	2.4	A	2580	A	2270	A	2410	A
USGS	01104415	2015-03-24	0.61	A	6.3	A	1.0	A	3.2	A	2520	A	2140	A	2320	A
USGS	01104415	2015-03-25	1.00	A	7.5	A	1.5	A	4.0	A	2370	A	1780	A	2130	A
USGS	01104415	2015-03-26	3.6	A	6.5	A	3.5	A	4.4	A	2360	A	1140	A	1750	A
USGS	01104415	2015-03-27	3.8	A	4.2	A	3.3	A	3.7	A	1880	A	1290	A	1620	A
USGS	01104415	2015-03-28	2.4	A	4.2	A	3.4	A	3.8	A	1980	A	1820	A	1890	A
USGS	01104415	2015-03-29	1.8	A	7.5	A	2.5	A	4.3	A	2140	A	1710	A	1930	A
USGS	01104415	2015-03-30	1.6	A	5.5	A	2.9	A	3.9	A	2070	A	1870	A	1990	A
USGS	01104415	2015-03-31	1.7	A	8.4	A	3.4	A	5.0	A	2060	A	1640	A	1850	A
USGS	01104415	2015-04-01	1.7	A	8.2	A	2.8	A	4.8	A	2000	A	1590	A	1800	A
USGS	01104415	2015-04-02	1.8	A	8.3	A	2.7	A	4.9	A	2050	A	1520	A	1790	A
USGS	01104415	2015-04-03	2.5	A	7.2	A	5.2	A	6.0	A	1560	A	1390	A	1490	A
USGS	01104415	2015-04-04	3.3	A	8.7	A	4.5	A	6.4	A	1720	A	1020	A	1350	A
USGS	01104415	2015-04-05	1.7	A	8.1	A	3.6	A	5.5	A	1780	A	1520	A	1670	A
USGS	01104415	2015-04-06	1.5	A	9.2	A	4.5	A	6.4	A	1830	A	1450	A	1660	A
USGS	01104415	2015-04-07	1.3	A	6.5	A	5.6	A	6.1	A	1740	A	1630	A	1680	A
USGS	01104415	2015-04-08	1.3	A	7.1	A	4.6	A	5.6	A	1830	A	1460	A	1750	A
USGS	01104415	2015-04-09	2.0	A	5.6	A	4.1	A	4.9	A	1770	A	1160	A	1420	A
USGS	01104415	2015-04-10	1.8	A	7.9	A	5.0	A	6.4	A	1600	A	1330	A	1490	A
USGS	01104415	2015-04-11	1.3	A	11.5	A	6.1	A	8.2	A	1710	A	1430	A	1580	A
USGS	01104415	2015-04-12	0.95	A	12.3	A	5.1	A	8.3	A	1850	A	1540	A	1670	A
USGS	01104415	2015-04-13	0.82	A	13.4	A	6.0	A	9.4	A	1820	A	1600	A	1690	A
USGS	01104415	2015-04-14	0.77	A	11.8	A	8.8	A	9.9	A	1700	A	1640	A	1670	A
USGS	01104415	2015-04-15	0.66	A	13.4	A	6.7	A	9.6	A	1810	A	1680	A	1740	A
USGS	01104415	2015-04-16	0.57	A	12.6	A	6.0	A	9.1	A	1900	A	1740	A	1800	A
USGS	01104415	2015-04-17	0.57	A	10.8	A	7.9	A	9.3	A	1830	A	1730	A	1780	A
USGS	01104415	2015-04-18	0.52	A	13.9	A	7.4	A	10.2	A	1840	A	1750	A	1790	A
USGS	01104415	2015-04-19	0.44	A	13.2	A	7.0	A	9.7	A	1900	A	1800	A	1840	A
USGS	01104415	2015-04-20	1.5	A	9.4	A	7.7	A	8.2	A	2140	A	672	A	1620	A
USGS	01104415	2015-04-21	2.7	A	13.1	A	9.4	A	10.7	A	1500	A	570	A	1050	A
USGS	01104415	2015-04-22	0.86	A	13.1	A	7.5	A	10.2	A	1680	A	1480	A	1580	A
USGS	01104415	2015-04-23	0.68	A	9.9	A	7.1	A	8.7	A	1840	A	1610	A	1700	A
USGS	01104415	2015-04-24	0.59	A	11.5	A	6.1	A	8.4	A	1910	A	1710	A	1800	A
USGS	01104415	2015-04-25	0.51	A	11.9	A	5.9	A	8.7	A	1980	A	1750	A	1850	A
USGS	01104415	2015-04-26	0.48	A	10.7	A	7.5	A	8.9	A	1890	A	1810	A	1850	A
USGS	01104415	2015-04-27	0.44	A	10.8	A	7.8	A	9.2	A	1920	A	1850	A	1880	A
USGS	01104415	2015-04-28	0.45	A	13.8	A	8.1	A	10.4	A	2050	A	1700	A	1830	A
USGS	01104415	2015-04-29	0.39	A	12.9	A	8.2	A	10.4	A	1980	A	1820	A	1910	A
USGS	01104415	2015-04-30	0.36	A	12.8	A	9.3	A	10.6	A	2020	A	1920	A	1960	A
USGS	01104415	2015-05-01	0.34	A	12.9	A	8.8	A	10.2	A	2260	A	1980	A	2050	A
USGS	01104415	2015-05-02	0.33	A	15.1	A	7.3	A	10.8	A	2090	A	1970	A	2020	A
USGS	01104415	2015-05-03	0.30	A	16.7	A	9.2	A	12.4	A	2110	A	2010	A	2060	A
USGS	01104415	2015-05-04	0.28	A	17.2	A	9.9	A	13.4	A	2170	A	2050	A	2110	A
USGS	01104415	2015-05-05	0.27	A	17.2	A	12.2	A	13.9	A	2190	A	2110	A	2150	A
USGS	01104415	2015-05-06	0.24	A	17.3	A	11.2	A	13.7	A	2180	A	2010	A	2110	A
USGS	01104415	2015-05-07	0.23	A	18.2	A	10.5	A	14.1	A	2300	A	2110	A	2230	A
USGS	01104415	2015-05-08	0.22	A	17.1	A	11.9	A	14.0	A	2360	A	2220	A	2290	A
USGS	01104415	2015-05-09	0.21	A	17.7	A	10.9	A	13.9	A	2390	A	2260	A	2320	A
USGS	01104415	2015-05-10	0.21	A	20.4	A	13.7	A	16.7	A	2390	A	2280	A	2340	A
USGS	01104415	2015-05-11	0.19	A	19.3	A	14.2	A	16.6	A	2440	A	2290	A	2370	A
USGS	01104415	2015-05-12	0.19	A	18.3	A	12.8	A	15.2	A	2460	A	2130	A	2340	A
USGS	01104415	2015-05-13	0.18	A	15.3	A	11.7	A	13.8	A	2610	A	2370	A	2490	A
USGS	01104415	2015-05-14	0.17	A	15.4	A	9.9	A	12.7	A	2590	A	2510	A	2550	A
USGS	01104415	2015-05-15	0.15	A	14.4	A	10.2	A	12.5	A	2620	A	2380	A	2530	A
