# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:07:12 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104430 HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104430
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00001     Temperature, water, degrees Celsius (Maximum)
#    03   00010     00002     Temperature, water, degrees Celsius (Minimum)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#    04   00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#    13   00020     00001     Temperature, air, degrees Celsius (Maximum)
#    13   00020     00002     Temperature, air, degrees Celsius (Minimum)
#    13   00020     00003     Temperature, air, degrees Celsius (Mean)
#    14   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00001	03_00010_00001_cd	03_00010_00002	03_00010_00002_cd	03_00010_00003	03_00010_00003_cd	04_00095_00001	04_00095_00001_cd	04_00095_00002	04_00095_00002_cd	04_00095_00003	04_00095_00003_cd	13_00020_00001	13_00020_00001_cd	13_00020_00002	13_00020_00002_cd	13_00020_00003	13_00020_00003_cd	14_00045_00006	14_00045_00006_cd
USGS	01104430	2015-01-09	7.7	A	2.7	A	2.4	A	2.6	A	785	A	780	A	783	A	-1.5	A	-11.7	A	-6.2	A	0.00	A
USGS	01104430	2015-01-10	7.7	A	2.9	A	2.6	A	2.7	A	785	A	781	A	783	A	-4.7	A	-14.3	A	-10.1	A	0.00	A
USGS	01104430	2015-01-11	7.7	A	3.1	A	2.8	A	2.9	A	784	A	780	A	782	A	-1.2	A	-14.9	A	-6.9	A	0.00	A
USGS	01104430	2015-01-12	7.7	A	3.3	A	3.0	A	3.1	A	786	A	781	A	783	A	2.9	A	-1.2	A	1.4	A	0.13	A
USGS	01104430	2015-01-13	7.7	A	3.3	A	3.1	A	3.2	A	790	A	784	A	786	A	1.3	A	-12.0	A	-6.4	A	0.00	A
USGS	01104430	2015-01-14	7.7	A	3.3	A	3.1	A	3.2	A	795	A	788	A	791	A	-5.4	A	-12.9	A	-8.6	A	0.00	A
USGS	01104430	2015-01-15	7.7	A	3.4	A	3.2	A	3.3	A	798	A	791	A	795	A	-1.7	A	-6.1	A	-3.7	A	0.00	A
USGS	01104430	2015-01-16	7.7	A	3.5	A	3.2	A	3.3	A	805	A	797	A	800	A	3.2	A	-10.1	A	-4.2	A	0.03	A
USGS	01104430	2015-01-17	7.7	A	3.4	A	3.2	A	3.3	A	814	A	805	A	809	A	-4.8	A	-13.7	A	-9.3	A	0.00	A
USGS	01104430	2015-01-18	7.7	A	3.5	A	3.3	A	3.4	A	817	A	811	A	814	A	10.3	A	-7.5	A	1.5	A	0.32	A
USGS	01104430	2015-01-19	7.8	A	3.6	A	3.4	A	3.5	A	821	A	814	A	818	A	7.7	A	-0.7	A	2.6	A	0.00	A
USGS	01104430	2015-01-20	7.8	A	3.8	A	3.5	A	3.6	A	827	A	819	A	823	A	3.0	A	-3.7	A	-0.5	A	0.00	A
USGS	01104430	2015-01-21	7.7	A	3.9	A	3.6	A	3.8	A	831	A	824	A	827	A	0.1	A	-7.9	A	-3.4	A	0.00	A
USGS	01104430	2015-01-22	7.7	A	4.0	A	3.8	A	3.9	A	836	A	829	A	832	A	2.5	A	-3.6	A	-1.2	A	0.00	A
USGS	01104430	2015-01-23	7.7	A	4.1	A	3.8	A	3.9	A	843	A	835	A	839	A	2.3	A	-7.9	A	-2.5	A	0.00	A
USGS	01104430	2015-01-24	7.8	A	4.0	A	3.9	A	4.0	A	851	A	842	A	846	A	0.5	A	-2.0	A	-0.3	A	0.05	A
USGS	01104430	2015-01-25	7.9	A	4.0	A	3.8	A	3.9	A	856	A	849	A	853	A	2.7	A	-7.6	A	-1.3	A	0.22	A
USGS	01104430	2015-01-26	7.7	A	4.0	A	3.8	A	3.8	A	861	A	856	A	858	A	-5.1	A	-12.9	A	-8.6	A	0.00	A
USGS	01104430	2015-01-27	7.7	A	3.9	A	3.7	A	3.8	A	866	A	859	A	862	A	-7.5	A	-10.6	A	-9.4	A	0.00	A
USGS	01104430	2015-01-28	7.9	A	4.0	A	3.8	A	3.9	A	872	A	864	A	867	A	-4.5	A	-13.5	A	-8.4	A	0.00	A
USGS	01104430	2015-01-29	7.9	A	4.1	A	3.9	A	4.0	A	877	A	869	A	873	A	0.8	A	-19.3	A	-8.2	A	0.10	A
USGS	01104430	2015-01-30	7.9	A	4.2	A	3.9	A	4.0	A	883	A	873	A	877	A	0.6	A	-8.0	A	-1.4	A	0.07	A
USGS	01104430	2015-01-31	7.9	A	4.2	A	4.0	A	4.1	A	890	A	880	A	885	A	-6.0	A	-11.9	A	-9.5	A	0.00	A
USGS	01104430	2015-02-01	7.9	A	4.2	A	4.0	A	4.1	A	893	A	887	A	890	A	-1.0	A	-16.9	A	-7.8	A	0.03	A
USGS	01104430	2015-02-02	7.8	A	4.2	A	3.9	A	4.1	A	899	A	893	A	896	A	-8.2	A	-12.7	A	-11.0	A	0.00	A
USGS	01104430	2015-02-03	7.9	A	4.2	A	4.0	A	4.1	A	903	A	897	A	900	A	-5.0	A	-18.0	A	-12.0	A	0.00	A
USGS	01104430	2015-02-04	7.9	A	4.3	A	4.1	A	4.2	A	907	A	899	A	903	A	3.4	A	-19.1	A	-4.7	A	0.00	A
USGS	01104430	2015-02-05	7.9	A	4.3	A	4.1	A	4.2	A	915	A	905	A	909	A	1.7	A	-14.5	A	-4.6	A	0.08	A
USGS	01104430	2015-02-06	7.9	A	4.3	A	4.0	A	4.1	A	921	A	914	A	917	A	-6.1	A	-20.2	A	-12.8	A	0.00	A
USGS	01104430	2015-02-07	7.9	A	4.2	A	4.1	A	4.2	A	924	A	918	A	921	A	-1.6	A	-15.6	A	-5.0	A	0.01	A
USGS	01104430	2015-02-08	7.8	A	4.3	A	4.1	A	4.2	A	929	A	922	A	925	A	-2.5	A	-11.7	A	-6.9	A	0.00	A
USGS	01104430	2015-02-09	7.7	A	4.2	A	4.0	A	4.1	A	935	A	927	A	931	A	-9.1	A	-11.2	A	-10.1	A	0.00	A
USGS	01104430	2015-02-10	7.7	A	4.4	A	4.1	A	4.2	A	938	A	932	A	934	A	-0.4	A	-10.5	A	-5.7	A	0.10	A
USGS	01104430	2015-02-11	7.8	A	4.3	A	4.0	A	4.2	A	944	A	935	A	939	A	-5.0	A	-15.5	A	-8.8	A	0.00	A
USGS	01104430	2015-02-12	7.9	A	4.3	A	4.1	A	4.2	A	947	A	940	A	943	A	-2.1	A	-16.8	A	-8.0	A	0.01	A
USGS	01104430	2015-02-13	7.8	A	4.2	A	4.1	A	4.2	A	952	A	945	A	948	A	-5.5	A	-19.0	A	-11.8	A	0.00	A
USGS	01104430	2015-02-14	7.9	A	4.3	A	4.1	A	4.2	A	957	A	949	A	952	A	-2.9	A	-23.1	A	-11.5	A	0.00	A
USGS	01104430	2015-02-15	8.0	A	4.3	A	4.1	A	4.2	A	957	A	953	A	955	A	-7.3	A	-19.2	A	-10.6	A	0.00	A
USGS	01104430	2015-02-16	8.1	A	4.3	A	4.2	A	4.2	A	964	A	955	A	959	A	-7.2	A	-20.2	A	-13.5	A	0.00	A
USGS	01104430	2015-02-17	7.4	A	4.4	A	4.2	A	4.3	A	980	A	964	A	969	A	-5.3	A	-13.8	A	-9.5	A	0.00	A
USGS	01104430	2015-02-18	7.4	A	4.5	A	4.3	A	4.4	A	984	A	975	A	980	A	-1.7	A	-12.0	A	-5.7	A	0.03	A:e
USGS	01104430	2015-02-19	7.4	A	4.5	A	4.3	A	4.4	A	992	A	979	A	986	A	-2.9	A	-12.6	A	-6.8	A	0.02	A:e
USGS	01104430	2015-02-20	7.4	A	4.5	A	4.3	A	4.4	A	1000	A	987	A	993	A	-7.5	A	-15.8	A	-12.0	A	0.00	A:e
USGS	01104430	2015-02-21	7.7	A	4.5	A	4.3	A	4.4	A	1000	A	978	A	985	A	0.3	A	-21.2	A	-8.2	A	0.18	A:e
USGS	01104430	2015-02-22	7.9	A	4.5	A	4.4	A	4.4	A	984	A	979	A	981	A	3.9	A	-5.1	A	-0.1	A	0.06	A:e
USGS	01104430	2015-02-23	7.9	A	4.6	A	4.3	A	4.5	A	989	A	981	A	985	A	-1.9	A	-16.5	A	-7.0	A	0.00	A:e
USGS	01104430	2015-02-24	7.9	A	4.6	A	4.3	A	4.4	A	1010	A	986	A	1000	A	-6.6	A	-24.1	A	-13.7	A	0.00	A:e
USGS	01104430	2015-02-25	7.9	A	4.6	A	4.4	A	4.5	A	1010	A	998	A	1010	A	1.9	A	-13.9	A	-4.9	A	0.00	A:e
USGS	01104430	2015-02-26	7.9	A	4.7	A	4.5	A	4.6	A	1020	A	1010	A	1010	A	-5.7	A	-8.6	A	-7.3	A	0.00	A:e
USGS	01104430	2015-02-27	7.9	A	4.7	A	4.5	A	4.6	A	1020	A	1000	A	1020	A	-2.8	A	-13.6	A	-8.7	A	0.00	A:e
USGS	01104430	2015-02-28	7.9	A	4.6	A	4.5	A	4.6	A	1020	A	993	A	1010	A	-0.7	A	-17.3	A	-9.0	A	0.00	A:e
USGS	01104430	2015-03-01	7.9	A	4.6	A	4.5	A	4.6	A	1020	A	993	A	1010	A	-0.7	A	-17.8	A	-7.4	A	0.18	A:e
USGS	01104430	2015-03-02	7.9	A	4.7	A	4.5	A	4.6	A	1020	A	1010	A	1020	A	2.4	A	-3.8	A	-1.2	A	0.01	A:e
USGS	01104430	2015-03-03	7.9	A	4.7	A	4.5	A	4.6	A	1020	A	1010	A	1020	A	-0.3	A	-12.5	A	-4.6	A	0.25	A:e
USGS	01104430	2015-03-04	7.9	A	4.7	A	4.5	A	4.6	A	1020	A	1020	A	1020	A	6.8	A	-1.5	A	3.6	A	0.02	A
USGS	01104430	2015-03-05	7.9	A	4.7	A	4.5	A	4.6	A	1020	A	1020	A	1020	A	3.1	A	-8.0	A	-1.9	A	0.00	A
USGS	01104430	2015-03-06	7.9	A	4.7	A	4.5	A	4.6	A	1030	A	1020	A	1020	A	-2.7	A	-15.0	A	-8.2	A	0.00	A
USGS	01104430	2015-03-07	7.9	A	4.8	A	4.5	A	4.6	A	1030	A	1020	A	1020	A	4.3	A	-12.6	A	-3.3	A	0.00	A
USGS	01104430	2015-03-08	7.9	A	4.8	A	4.6	A	4.7	A	1030	A	1020	A	1030	A	6.4	A	-7.8	A	-1.0	A	0.00	A
USGS	01104430	2015-03-09	7.9	A	4.8	A	4.6	A	4.7	A	1040	A	1030	A	1030	A	8.6	A	-7.0	A	0.8	A	0.00	A
USGS	01104430	2015-03-10	6.4	A	4.9	A	4.6	A	4.7	A	1040	A	1020	A	1040	A	11.8	A	-5.6	A	3.3	A	0.03	A
USGS	01104430	2015-03-11	6.4	A	4.9	A	4.6	A	4.7	A	1050	A	1040	A	1040	A	14.7	A	2.0	A	7.9	A	0.01	A
USGS	01104430	2015-03-12	6.5	A	4.9	A	4.6	A	4.7	A	1050	A	1040	A	1050	A	5.1	A	-3.2	A	1.7	A	0.00	A
USGS	01104430	2015-03-13	6.5	A	4.9	A	4.6	A	4.8	A	1060	A	1050	A	1050	A	5.1	A	-8.4	A	-0.8	A	0.00	A
USGS	01104430	2015-03-14	6.6	A	4.9	A	4.7	A	4.8	A	1060	A	1060	A	1060	A	2.8	A	-1.1	A	1.0	A	0.70	A
USGS	01104430	2015-03-15	6.7	A	5.0	A	4.8	A	4.9	A	1080	A	1060	A	1070	A	5.6	A	-2.2	A	1.7	A	0.13	A
USGS	01104430	2015-03-16	6.7	A	5.1	A	4.8	A	4.9	A	1090	A	1070	A	1080	A	8.2	A	-3.0	A	1.0	A	0.00	A
USGS	01104430	2015-03-17	7.2	A	5.1	A	4.7	A	4.9	A	1100	A	1070	A	1090	A	10.3	A	-2.0	A	3.0	A	0.18	A
USGS	01104430	2015-03-18	8.1	A	5.1	A	4.7	A	4.8	A	1100	A	1080	A	1090	A	-1.8	A	-5.9	A	-3.6	A	0.00	A
USGS	01104430	2015-03-19	8.1	A	5.0	A	4.6	A	4.8	A	1100	A	1090	A	1100	A	0.4	A	-7.8	A	-3.8	A	0.00	A
USGS	01104430	2015-03-20	8.1	A	5.0	A	4.7	A	4.8	A	1100	A	1100	A	1100	A	0.8	A	-9.2	A	-3.5	A	0.03	A
USGS	01104430	2015-03-21	8.1	A	5.0	A	4.7	A	4.9	A	1110	A	1100	A	1100	A	6.0	A	-2.9	A	0.5	A	0.05	A
USGS	01104430	2015-03-22	8.3	A	5.1	A	4.8	A	4.9	A	1120	A	1110	A	1110	A	4.1	A	-6.9	A	-1.5	A	0.00	A
USGS	01104430	2015-03-23	8.3	A	5.1	A	4.7	A	4.9	A	1120	A	1100	A	1110	A	-0.4	A	-8.8	A	-4.6	A	0.00	A
USGS	01104430	2015-03-24	8.2	A	5.0	A	4.7	A	4.8	A	1120	A	1110	A	1110	A	4.4	A	-8.9	A	-2.5	A	0.00	A
USGS	01104430	2015-03-25	8.2	A	4.9	A	4.6	A	4.8	A	1120	A	1110	A	1110	A	10.1	A	-6.0	A	1.9	A	0.07	A
USGS	01104430	2015-03-26	6.9	A	5.0	A	4.7	A	4.8	A	1130	A	1110	A	1120	A	11.9	A	2.2	A	6.7	A	0.54	A
USGS	01104430	2015-03-27	7.1	A	5.0	A	4.7	A	4.8	A	1110	A	1100	A	1110	A	5.9	A	0.8	A	3.9	A	0.20	A
USGS	01104430	2015-03-28	6.9	A	4.9	A	4.7	A	4.8	A	1120	A	1110	A	1110	A	3.1	A	-1.3	A	1.0	A	0.16	A
USGS	01104430	2015-03-29	7.0	A	5.0	A	4.7	A	4.8	A	1110	A	1100	A	1110	A	5.7	A	-4.9	A	-0.4	A	0.00	A
USGS	01104430	2015-03-30	7.1	A	5.0	A	4.7	A	4.8	A	1110	A	1100	A	1100	A	6.6	A	-3.3	A	2.0	A	0.00	A
USGS	01104430	2015-03-31	7.1	A	5.0	A	4.7	A	4.8	A	1110	A	1100	A	1100	A	9.2	A	-0.8	A	4.6	A	0.00	A
USGS	01104430	2015-04-01	7.2	A	5.1	A	4.7	A	4.9	A	1110	A	1100	A	1100	A	7.6	A	-3.9	A	2.3	A	0.00	A
USGS	01104430	2015-04-02	7.2	A	5.1	A	4.7	A	4.9	A	1110	A	1100	A	1100	A	16.3	A	-4.9	A	5.7	A	0.00	A
USGS	01104430	2015-04-03	7.2	A	5.0	A	4.8	A	4.9	A	1110	A	1100	A	1100	A	16.7	A	7.6	A	11.9	A	0.00	A
USGS	01104430	2015-04-04	6.8	A	5.1	A	4.9	A	5.0	A	1110	A	1100	A	1110	A	10.8	A	0.8	A	6.9	A	0.33	A
USGS	01104430	2015-04-05	6.7	A	5.2	A	4.9	A	5.1	A	1120	A	1110	A	1110	A	8.5	A	-2.9	A	3.0	A	0.00	A
USGS	01104430	2015-04-06	6.7	A	5.3	A	5.0	A	5.1	A	1110	A	1090	A	1110	A	9.1	A	-0.5	A	4.3	A	0.00	A
USGS	01104430	2015-04-07	6.7	A	5.3	A	5.0	A	5.1	A	1120	A	1090	A	1100	A	4.9	A	2.3	A	3.8	A	0.02	A
USGS	01104430	2015-04-08	6.7	A	5.3	A	5.0	A	5.2	A	1130	A	1040	A	1100	A	5.3	A	1.0	A	2.5	A	0.26	A
USGS	01104430	2015-04-09	6.9	A	5.3	A	4.9	A	5.1	A	1130	A	740	A	921	A	3.0	A	0.5	A	1.9	A	0.17	A
USGS	01104430	2015-04-10	6.9	A	5.4	A	4.9	A	5.1	A	1130	A	905	A	1050	A	13.0	A	2.3	A	7.3	A	0.12	A
USGS	01104430	2015-04-11	7.0	A	5.5	A	5.2	A	5.4	A	1140	A	1050	A	1100	A	13.5	A	4.6	A	10.1	A	0.00	A
USGS	01104430	2015-04-12	7.5	A	5.8	A	5.4	A	5.6	A	1110	A	986	A	1050	A	19.7	A	-0.9	A	9.7	A	0.00	A
USGS	01104430	2015-04-13	7.8	A	6.0	A	5.7	A	5.8	A	1060	A	956	A	1010	A	22.6	A	1.3	A	12.9	A	0.00	A
USGS	01104430	2015-04-14	7.4	A	6.7	A	5.7	A	6.2	A	1070	A	898	A	994	A	18.9	A	9.3	A	14.6	A	0.01	A
USGS	01104430	2015-04-15	7.3	A	8.8	A	6.4	A	7.4	A	1050	A	865	A	934	A	18.3	A	2.7	A	12.1	A	0.00	A
USGS	01104430	2015-04-16	6.2	A	8.3	A	6.9	A	7.4	A	950	A	882	A	921	A	17.6	A	-0.3	A	9.9	A	0.00	A
USGS	01104430	2015-04-17	5.5	A	7.9	A	7.0	A	7.5	A	929	A	859	A	891	A	17.7	A	8.2	A	12.2	A	0.03	A
USGS	01104430	2015-04-18	5.5	A	9.0	A	7.6	A	8.2	A	880	A	822	A	853	A	18.7	A	5.1	A	11.5	A	0.00	A
USGS	01104430	2015-04-19	5.3	A	9.1	A	7.8	A	8.4	A	861	A	806	A	838	A	13.0	A	4.1	A	9.1	A	0.00	A
USGS	01104430	2015-04-20	4.2	A	10.2	A	8.0	A	9.2	A	855	A	781	A	809	A	11.9	A	4.4	A	7.1	A	0.85	A
USGS	01104430	2015-04-21	4.3	A	9.4	A	9.0	A	9.2	A	833	A	778	A	799	A	18.2	A	7.2	A	13.3	A	0.27	A
USGS	01104430	2015-04-22	3.0	A	9.4	A	9.0	A	9.2	A	817	A	775	A	790	A	20.5	A	3.0	A	12.1	A	0.03	A
USGS	01104430	2015-04-23	3.4	A	9.8	A	9.1	A	9.4	A	787	A	758	A	772	A	10.2	A	3.1	A	6.8	A	0.00	A
USGS	01104430	2015-04-24	3.1	A	10.0	A	9.3	A	9.6	A	762	A	733	A	745	A	9.6	A	1.1	A	5.6	A	0.00	A
USGS	01104430	2015-04-25	3.2	A	10.2	A	9.5	A	9.9	A	736	A	717	A	729	A	13.0	A	-0.6	A	7.4	A	0.00	A
USGS	01104430	2015-04-26	3.2	A	10.5	A	9.8	A	10.1	A	726	A	710	A	717	A	12.9	A	4.9	A	9.5	A	0.00	A
USGS	01104430	2015-04-27	3.2	A	10.5	A	9.8	A	10.1	A	720	A	704	A	712	A	13.8	A	5.9	A	10.3	A	0.00	A
USGS	01104430	2015-04-28	3.2	A	11.6	A	10.0	A	10.8	A	719	A	701	A	708	A	17.0	A	6.3	A	11.2	A	0.09	A
USGS	01104430	2015-04-29	3.2	A	11.6	A	10.6	A	11.0	A	726	A	705	A	712	A	14.6	A	6.7	A	11.2	A	0.00	A
USGS	01104430	2015-04-30	3.2	A	11.5	A	10.8	A	11.2	A	732	A	714	A	719	A	15.5	A	8.3	A	11.0	A	0.00	A
USGS	01104430	2015-05-01	3.3	A	11.5	A	10.8	A	11.2	A	739	A	722	A	726	A	12.1	A	3.5	A	8.5	A	0.00	A
USGS	01104430	2015-05-02	3.3	A	11.6	A	10.7	A	11.2	A	746	A	728	A	735	A	17.0	A	1.4	A	9.3	A	0.00	A
USGS	01104430	2015-05-03	3.3	A	11.9	A	10.8	A	11.3	A	758	A	735	A	748	A	23.2	A	6.1	A	14.3	A	0.00	A
USGS	01104430	2015-05-04	4.2	A	11.7	A	10.9	A	11.2	A	772	A	750	A	764	A	29.4	A	8.0	A	19.6	A	0.00	A
USGS	01104430	2015-05-05	2.8	A	13.1	A	11.0	A	12.0	A	798	A	770	A	784	A	25.0	A	11.8	A	18.9	A	0.03	A
USGS	01104430	2015-05-06	1.5	A	13.1	A	11.8	A	12.6	A	834	A	798	A	813	A	24.6	A	10.7	A	18.0	A	0.00	A
USGS	01104430	2015-05-07	1.5	A	13.0	A	11.9	A	12.5	A	864	A	833	A	846	A	29.5	A	7.0	A	19.6	A	0.00	A
USGS	01104430	2015-05-08	1.4	A	14.0	A	12.2	A	13.1	A	880	A	864	A	870	A	23.1	A	8.2	A	14.0	A	0.00	A
USGS	01104430	2015-05-09	1.3	A	13.9	A	12.6	A	13.3	A	886	A	863	A	876	A	26.0	A	7.4	A	15.6	A	0.00	A
USGS	01104430	2015-05-10	1.3	A	13.8	A	12.9	A	13.4	A	868	A	861	A	865	A	31.3	A	16.4	A	23.8	A	0.00	A
USGS	01104430	2015-05-11	1.3	A	15.2	A	13.5	A	14.4	A	906	A	864	A	894	A	27.7	A	12.2	A	18.6	A	0.00	A
USGS	01104430	2015-05-12	1.3	A	15.2	A	14.1	A	14.8	A	905	A	863	A	872	A	29.5	A	10.4	A	18.5	A	0.00	A
USGS	01104430	2015-05-13	3.7	A	15.3	A	13.0	A	14.3	A	884	A	857	A	867	A	18.4	A	8.2	A	14.8	A	0.00	A
USGS	01104430	2015-05-14	6.3	A	13.7	A	13.0	A	13.2	A	860	A	856	A	858	A	21.0	A	5.4	A	13.8	A	0.00	A
USGS	01104430	2015-05-15	6.3	A	13.6	A	12.9	A	13.3	A	861	A	857	A	859	A	22.4	A	5.1	A	14.7	A	0.00	A
USGS	01104430	2015-05-16	6.3	A	13.5	A	13.0	A	13.3	A	860	A	857	A	858	A	21.8	A	11.2	A	16.5	A	0.00	A
USGS	01104430	2015-05-17	6.3	A	14.3	A	13.1	A	13.6	A	861	A	857	A	859	A	25.8	A	12.4	A	19.0	A	0.00	A
USGS	01104430	2015-05-18	9.6	A	14.7	A	13.3	A	13.9	A	862	A	856	A	859	A	17.2	A	10.2	A	13.1	A	0.00	A
USGS	01104430	2015-05-19	13	A	14.4	A	13.4	A	13.9	A	859	A	855	A	856	A	19.0	A	10.3	A	15.2	A	0.17	A
USGS	01104430	2015-05-20	13	A	14.7	A	13.7	A	14.3	A	902	A	856	A	864	A	17.5	A	7.5	A	14.2	A	0.00	A
USGS	01104430	2015-05-21	13	A	14.7	A	13.9	A	14.3	A	864	A	855	A	860	A	20.0	A	4.8	A	13.2	A	0.00	A
USGS	01104430	2015-05-22	13	A	14.5	A	13.9	A	14.2	A	866	A	857	A	861	A	22.7	A	10.0	A	16.3	A	0.00	A
USGS	01104430	2015-05-23	13	A	14.7	A	14.4	A	14.5	A	872	A	866	A	870	A	17.3	A	5.8	A	11.3	A	0.00	A
USGS	01104430	2015-05-24	13	A	14.8	A	14.2	A	14.4	A	874	A	868	A	871	A	26.9	A	7.4	A	18.6	A	0.00	A
USGS	01104430	2015-05-25	14	A	14.8	A	14.5	A	14.7	A	877	A	871	A	874	A	26.3	A	12.2	A	20.4	A	0.00	A
USGS	01104430	2015-05-26	16	A	15.0	A	14.4	A	14.7	A	874	A	868	A	871	A	29.0	A	18.1	A	23.1	A	0.00	A
USGS	01104430	2015-05-27	19	A	15.4	A	14.8	A	15.1	A	871	A	860	A	865	A	29.6	A	18.8	A	23.5	A	0.00	A
USGS	01104430	2015-05-28	21	A	16.4	A	15.3	A	15.7	A	871	A	861	A	866	A	29.8	A	17.6	A	23.3	A	0.00	A
USGS	01104430	2015-05-29	20	A	17.0	A	16.4	A	16.6	A	870	A	861	A	866	A	24.4	A	14.3	A	19.8	A	0.00	A
USGS	01104430	2015-05-30	20	A	16.7	A	16.1	A	16.4	A	866	A	862	A	864	A	29.5	A	13.4	A	21.9	A	0.00	A
USGS	01104430	2015-05-31	20	A	18.5	A	16.3	A	17.2	A	873	A	863	A	867	A	22.4	A	9.9	A	16.8	A	1.33	A
USGS	01104430	2015-06-01	8.0	A	18.0	A	16.0	A	17.0	A	867	A	860	A	864	A	10.4	A	8.7	A	9.5	A	0.75	A
USGS	01104430	2015-06-02	1.2	A	16.1	A	15.2	A	15.7	A	865	A	844	A	857	A	9.9	A	8.4	A	9.0	A	0.85	A
USGS	01104430	2015-06-03	1.1	A	15.6	A	15.2	A	15.4	A	863	A	859	A	861	A	15.7	A	7.5	A	11.3	A	0.13	A
USGS	01104430	2015-06-04	1.1	A	15.8	A	15.3	A	15.5	A	864	A	859	A	861	A	18.0	A	8.1	A	12.9	A	0.03	A
USGS	01104430	2015-06-05	1.1	A	16.3	A	15.3	A	15.7	A	865	A	859	A	862	A	21.2	A	8.8	A	15.0	A	0.00	A
USGS	01104430	2015-06-06	1.1	A	16.2	A	15.8	A	16.0	A	868	A	862	A	864	A	20.8	A	12.9	A	16.5	A	0.01	A
USGS	01104430	2015-06-07	1.1	A	16.3	A	15.5	A	15.9	A	868	A	861	A	864	A	22.3	A	7.5	A	15.8	A	0.00	A
USGS	01104430	2015-06-08	1.0	A	15.9	A	15.5	A	15.7	A	865	A	860	A	863	A	23.5	A	10.8	A	17.8	A	0.00	A
USGS	01104430	2015-06-09	1.0	A	16.0	A	15.6	A	15.8	A	866	A	860	A	864	A	24.2	A	16.9	A	20.3	A	0.40	A
USGS	01104430	2015-06-10	1.0	A	16.4	A	15.6	A	16.0	A	868	A	862	A	865	A	26.9	A	14.5	A	20.8	A	0.00	A
USGS	01104430	2015-06-11	9.6	A	17.8	A	16.1	A	16.6	A	869	A	862	A	866	A	29.5	A	18.1	A	23.3	A	0.00	A
USGS	01104430	2015-06-12	18	A	17.8	A	17.2	A	17.4	A	877	A	865	A	870	A	29.0	A	15.4	A	22.6	A	0.00	A
USGS	01104430	2015-06-13	18	A	18.6	A	17.3	A	17.9	A	876	A	871	A	873	A	27.7	A	16.7	A	23.3	A	0.00	A
USGS	01104430	2015-06-14	18	A	18.5	A	17.8	A	18.1	A	874	A	865	A	870	A	24.8	A	14.9	A	20.1	A	0.00	A
USGS	01104430	2015-06-15	18	A	18.6	A	18.1	A	18.4	A	871	A	864	A	867	A	18.4	A	12.8	A	14.2	A	0.47	A
USGS	01104430	2015-06-16	18	A	18.6	A	18.2	A	18.4	A	873	A	866	A	869	A	23.0	A	13.8	A	17.9	A	0.01	A
USGS	01104430	2015-06-17	18	A	19.2	A	18.5	A	18.7	A	876	A	868	A	872	A	21.8	A	13.9	A	18.8	A	0.00	A
USGS	01104430	2015-06-18	18	A	18.6	A	18.3	A	18.5	A	878	A	869	A	874	A	24.4	A	11.4	A	18.1	A	0.00	A
USGS	01104430	2015-06-19	18	A	19.2	A	18.2	A	18.7	A	877	A	871	A	874	A	27.5	A	16.7	A	21.5	A	0.00	A
USGS	01104430	2015-06-20	18	A	19.3	A	18.6	A	19.0	A	874	A	867	A	872	A	23.4	A	11.9	A	18.7	A	0.00	A
USGS	01104430	2015-06-21	8.0	A	19.1	A	18.4	A	18.8	A	871	A	865	A	868	A	24.4	A	16.6	A	20.5	A	1.20	A
USGS	01104430	2015-06-22	1.5	A					19.1	A													0.00	A
USGS	01104430	2015-06-23	1.4	A	19.5	A	18.6	A	19.1	A	886	A	874	A	881	A	29.6	A	16.9	A	23.2	A	0.08	A
USGS	01104430	2015-06-24	1.4	A	20.3	A	18.9	A	19.6	A	890	A	878	A	883	A	27.1	A	16.4	A	22.4	A	0.00	A
USGS	01104430	2015-06-25	16	A	20.7	A	19.6	A	20.1	A	886	A	870	A	879	A	25.8	A	14.2	A	20.8	A	0.00	A
